,ec_number,enzyme_name,product_cpd,dblinks,product_formula,product_mass,product_name,pubchem_id
1660,3.2.1.193,['ginsenosidase type I'],C00031,"[('CAS', ['50-99-7', '2280-44-6']), ('PubChem', ['3333']), ('ChEBI', ['4167']), ('ChEMBL', ['CHEMBL1222250', 'CHEMBL1614854', 'CHEMBL423707', 'CHEMBL98182']), ('KNApSAcK', ['C00042470']), ('PDB-CCD', ['BGC', 'GLC']), ('3DMET', ['B04623']), ('NIKKAJI', ['J4.109B'])]",C6H12O6,,"['D-Glucose', 'Grape sugar', 'Dextrose', 'Glucose', 'D-Glucopyranose']",3333
1661,3.2.1.194,['ginsenosidase type IV'],C00031,"[('CAS', ['50-99-7', '2280-44-6']), ('PubChem', ['3333']), ('ChEBI', ['4167']), ('ChEMBL', ['CHEMBL1222250', 'CHEMBL1614854', 'CHEMBL423707', 'CHEMBL98182']), ('KNApSAcK', ['C00042470']), ('PDB-CCD', ['BGC', 'GLC']), ('3DMET', ['B04623']), ('NIKKAJI', ['J4.109B'])]",C6H12O6,,"['D-Glucose', 'Grape sugar', 'Dextrose', 'Glucose', 'D-Glucopyranose']",3333
1662,3.2.1.182,"['4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl glucoside beta-D-glucosidase', 'DIMBOAGlc hydrolase', 'DIMBOA glucosidase']",C15770,"[('CAS', ['17359-54-5']), ('PubChem', ['47205096']), ('ChEBI', ['63558']), ('ChEMBL', ['CHEMBL483002']), ('KNApSAcK', ['C00036460']), ('NIKKAJI', ['J67.842B'])]",C8H7NO4,,"['DIBOA', '2,4-Dihydroxy-1,4-benzoxazin-3-one', '2,4-Dihydroxy-2H-1,4-benzoxazin-3(4H)-one']",47205096
1663,3.2.1.192,['ginsenoside Rb1 beta-glucosidase'],C20778,"[('PubChem', ['254741245']), ('ChEMBL', ['CHEMBL2151041', 'CHEMBL398412'])]",C42H72O13,,['Ginsenoside Rg3'],254741245
1664,3.2.1.192,['ginsenoside Rb1 beta-glucosidase'],C20725,"[('CAS', ['52705-93-8']), ('PubChem', ['254741194']), ('ChEMBL', ['CHEMBL473659'])]",C48H82O18,,['Ginsenoside Rd'],254741194
1665,3.2.1.204,"['1,3-alpha-isomaltosidase']",C00252,"[('CAS', ['499-40-1']), ('PubChem', ['3551']), ('ChEBI', ['28189']), ('ChEMBL', ['CHEMBL134478', 'CHEMBL66675']), ('KNApSAcK', ['C00018660']), ('3DMET', ['B04654']), ('NIKKAJI', ['J150.529G'])]",C12H22O11,,"['Isomaltose', 'Brachiose']",3551
1666,3.2.1.207,"['mannosyl-oligosaccharide alpha-1,3-glucosidase', 'ER glucosidase II', 'alpha-glucosidase II', 'trimming glucosidase II', 'ROT2 (gene name)', 'GTB1 (gene name)', 'GANAB (gene name)', 'PRKCSH (gene name)']",C00221,"[('CAS', ['492-61-5']), ('PubChem', ['3521']), ('ChEBI', ['15903']), ('ChEMBL', ['CHEMBL1222250', 'CHEMBL1614854']), ('PDB-CCD', ['BGC']), ('3DMET', ['B01193']), ('NIKKAJI', ['J44.213E'])]",C6H12O6,,"['beta-D-Glucose', 'beta-D-Glucopyranose']",3521
1667,3.2.2.6,"['ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase', 'NAD+ nucleosidase', 'NADase (ambiguous)', 'DPNase (ambiguous)', 'DPN hydrolase (ambiguous)', 'NAD hydrolase (ambiguous)', 'nicotinamide adenine dinucleotide nucleosidase (ambiguous)', 'NAD glycohydrolase (misleading)', 'NAD nucleosidase (ambiguous)', 'nicotinamide adenine dinucleotide glycohydrolase (misleading)', 'CD38 (gene name)', 'BST1 (gene name)']",C00301,"[('PubChem', ['3595']), ('ChEBI', ['16960']), ('ChEMBL', ['CHEMBL1161865', 'CHEMBL2360089']), ('PDB-CCD', ['APR']), ('3DMET', ['B01211']), ('NIKKAJI', ['J17.074G'])]",C15H23N5O14P2,,"['ADP-ribose', 'ADP-D-ribose', 'Adenosine diphosphate ribose']",3595
1668,3.2.2.19,"['[protein ADP-ribosylarginine] hydrolase', 'ADP-ribose-L-arginine cleavage enzyme', 'ADP-ribosylarginine hydrolase', 'Nomega-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase', 'protein-omega-N-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase']",C00301,"[('PubChem', ['3595']), ('ChEBI', ['16960']), ('ChEMBL', ['CHEMBL1161865', 'CHEMBL2360089']), ('PDB-CCD', ['APR']), ('3DMET', ['B01211']), ('NIKKAJI', ['J17.074G'])]",C15H23N5O14P2,,"['ADP-ribose', 'ADP-D-ribose', 'Adenosine diphosphate ribose']",3595
1669,3.2.2.6,"['ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase', 'NAD+ nucleosidase', 'NADase (ambiguous)', 'DPNase (ambiguous)', 'DPN hydrolase (ambiguous)', 'NAD hydrolase (ambiguous)', 'nicotinamide adenine dinucleotide nucleosidase (ambiguous)', 'NAD glycohydrolase (misleading)', 'NAD nucleosidase (ambiguous)', 'nicotinamide adenine dinucleotide glycohydrolase (misleading)', 'CD38 (gene name)', 'BST1 (gene name)']",C13050,"[('CAS', ['119340-53-3']), ('PubChem', ['583439']), ('ChEBI', ['31445']), ('ChEMBL', ['CHEMBL2369151']), ('NIKKAJI', ['J626.674F'])]",C15H21N5O13P2,,"['Cyclic ADP-ribose', 'cADPR']",583439
1670,3.2.2.19,"['[protein ADP-ribosylarginine] hydrolase', 'ADP-ribose-L-arginine cleavage enzyme', 'ADP-ribosylarginine hydrolase', 'Nomega-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase', 'protein-omega-N-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase']",C00613,"[('PubChem', ['3887'])]",C7H13N5O2R2,,"['Protein-L-arginine', 'Peptide L-arginine']",3887
1671,3.5.1.124,"['protein deglycase', 'PARK7 (gene name)', 'DJ-1 protein', 'yhbO (gene name)', 'yajL (gene name)', 'glyoxylase III (incorrect)']",C00613,"[('PubChem', ['3887'])]",C7H13N5O2R2,,"['Protein-L-arginine', 'Peptide L-arginine']",3887
1672,3.2.2.19,"['[protein ADP-ribosylarginine] hydrolase', 'ADP-ribose-L-arginine cleavage enzyme', 'ADP-ribosylarginine hydrolase', 'Nomega-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase', 'protein-omega-N-(ADP-D-ribosyl)-L-arginine ADP-ribosylhydrolase']",C00062,"[('CAS', ['74-79-3']), ('PubChem', ['3362']), ('ChEBI', ['16467']), ('ChEMBL', ['CHEMBL1485']), ('KNApSAcK', ['C00001340']), ('PDB-CCD', ['ARG', 'GND']), ('3DMET', ['B01143']), ('NIKKAJI', ['J9.182K'])]",C6H14N4O2,,"['L-Arginine', '(S)-2-Amino-5-guanidinovaleric acid', 'L-Arg']",3362
1673,3.3.2.2,"['lysoplasmalogenase', 'alkenylglycerophosphocholine hydrolase', 'alkenylglycerophosphoethanolamine hydrolase', '1-(1-alkenyl)-sn-glycero-3-phosphocholine aldehydohydrolase']",C00670,"[('CAS', ['28319-77-9']), ('PubChem', ['3939']), ('ChEBI', ['16870']), ('ChEMBL', ['CHEMBL1567463']), ('PDB-CCD', ['CH5']), ('3DMET', ['B01306']), ('NIKKAJI', ['J247.898F'])]",C8H21NO6P,,"['sn-Glycero-3-phosphocholine', 'Glycerophosphocholine']",3939
1674,3.3.2.2,"['lysoplasmalogenase', 'alkenylglycerophosphocholine hydrolase', 'alkenylglycerophosphoethanolamine hydrolase', '1-(1-alkenyl)-sn-glycero-3-phosphocholine aldehydohydrolase']",C01233,"[('PubChem', ['4454']), ('ChEBI', ['16929']), ('PDB-CCD', ['GPE']), ('3DMET', ['B04786']), ('NIKKAJI', ['J247.900A'])]",C5H14NO6P,,"['sn-Glycero-3-phosphoethanolamine', 'Glycerophosphoethanolamine']",4454
1675,3.3.2.9,"['microsomal epoxide hydrolase', 'microsomal oxirane/oxetane hydrolase', 'epoxide hydratase (ambiguous)', 'microsomal epoxide hydratase (ambiguous)', 'epoxide hydrase', 'microsomal epoxide hydrase', 'arene-oxide hydratase (ambiguous)', 'benzo[a]pyrene-4,5-oxide hydratase', 'benzo(a)pyrene-4,5-epoxide hydratase', 'aryl epoxide hydrase (ambiguous)', 'cis-epoxide hydrolase', 'mEH', 'EPHX1 (gene name)']",C21776,"[('PubChem', ['354339119'])]",C14H23NO3,,"['2-({[(4-Methoxyphenyl)methyl](methyl)amino}methyl)-2-methylpropane-1,3-diol']",354339119
1676,3.5.1.14,"['N-acyl-aliphatic-L-amino acid amidohydrolase', 'aminoacylase 1', 'aminoacylase I', 'dehydropeptidase II', 'histozyme', 'hippuricase', 'benzamidase', 'acylase I', 'hippurase', 'amido acid deacylase', 'L-aminoacylase', 'acylase', 'aminoacylase', 'L-amino-acid acylase', 'alpha-N-acylaminoacid hydrolase', 'long acyl amidoacylase', 'short acyl amidoacylase', 'ACY1 (gene name)', 'N-acyl-L-amino-acid amidohydrolase']",C02882,"[('PubChem', ['5813'])]",C3H6NO2SR,,"['L-Cysteine-S-conjugate', 'S-Aryl-L-cysteine']",5813
1677,3.5.1.38,"['glutamin-(asparagin-)ase', 'glutaminase-asparaginase', 'ansB (gene name)', 'L-asparagine/L-glutamine amidohydrolase', 'L-ASNase/L-GLNase']",C00049,"[('CAS', ['56-84-8']), ('PubChem', ['3351']), ('ChEBI', ['17053']), ('ChEMBL', ['CHEMBL274323']), ('KNApSAcK', ['C00001342']), ('PDB-CCD', ['ASP', 'IAS']), ('3DMET', ['B00015']), ('NIKKAJI', ['J9.169C'])]",C4H7NO4,,"['L-Aspartate', 'L-Aspartic acid', '2-Aminosuccinic acid', 'L-Asp']",3351
1678,3.5.5.4,"['cyanoalanine nitrilase', 'beta-cyanoalanine nitrilase']",C00049,"[('CAS', ['56-84-8']), ('PubChem', ['3351']), ('ChEBI', ['17053']), ('ChEMBL', ['CHEMBL274323']), ('KNApSAcK', ['C00001342']), ('PDB-CCD', ['ASP', 'IAS']), ('3DMET', ['B00015']), ('NIKKAJI', ['J9.169C'])]",C4H7NO4,,"['L-Aspartate', 'L-Aspartic acid', '2-Aminosuccinic acid', 'L-Asp']",3351
1679,3.5.1.46,"['6-aminohexanoate-oligomer exohydrolase', '6-aminohexanoate-dimer hydrolase', 'nylB (gene name)', '6-aminohexanoic acid oligomer hydrolase (ambiguous)', 'N-(6-aminohexanoyl)-6-aminohexanoate amidohydrolase', 'nylon-6 hydrolase (ambiguous)']",C02378,"[('CAS', ['60-32-2']), ('PubChem', ['5420']), ('ChEBI', ['16586', '32396']), ('ChEMBL', ['CHEMBL1046']), ('LIPIDMAPS', ['LMFA01100035']), ('PDB-CCD', ['ACA']), ('3DMET', ['B00436']), ('NIKKAJI', ['J1.398F'])]",C6H13NO2,,"['6-Aminohexanoate', '6-Aminohexanoic acid', 'Epsilcapramine', '6-Aminocaproic acid']",5420
1680,3.5.1.99,"['fatty acid amide hydrolase', 'FAAH', 'oleamide hydrolase', 'anandamide amidohydrolase']",C00219,"[('CAS', ['506-32-1']), ('PubChem', ['3519']), ('ChEBI', ['15843']), ('ChEMBL', ['CHEMBL15594']), ('LIPIDMAPS', ['LMFA01030001', 'LMFA01030003']), ('LipidBank', ['DFA0213']), ('KNApSAcK', ['C00000388']), ('PDB-CCD', ['ACD']), ('3DMET', ['B00061']), ('NIKKAJI', ['J12.228I'])]",C20H32O2,,"['Arachidonate', 'Arachidonic acid', '(5Z,8Z,11Z,14Z)-Icosatetraenoic acid', 'cis-5,8,11,14-Eicosatetraenoic acid', '5Z,8Z,11Z,14Z-Eicosatetraenoic acid', '(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid']",3519
1681,3.5.1.99,"['fatty acid amide hydrolase', 'FAAH', 'oleamide hydrolase', 'anandamide amidohydrolase']",C00712,"[('CAS', ['112-80-1']), ('PubChem', ['3978']), ('ChEBI', ['16196']), ('ChEMBL', ['CHEMBL8659']), ('LIPIDMAPS', ['LMFA01030002', 'LMFA01030763']), ('LipidBank', ['DFA0111']), ('KNApSAcK', ['C00001232']), ('PDB-CCD', ['OLA']), ('3DMET', ['B00158']), ('NIKKAJI', ['J2.460K'])]",C18H34O2,,"['(9Z)-Octadecenoic acid', '(Z)-Octadec-9-enoic acid', 'Oleate', 'Oleic acid']",3978
1682,3.5.1.100,"['(R)-amidase', 'R-stereospecific amidase', 'R-amidase']",C19780,"[('PubChem', ['135626247']), ('ChEMBL', ['CHEMBL1229073'])]",C5H10N2O2,,"['(R)-Piperazine-2-carboxylate', '(R)-Piperazine-2-carboxylic acid', '(R)-2-Piperazinecarboxylate']",135626247
1683,3.5.1.100,"['(R)-amidase', 'R-stereospecific amidase', 'R-amidase']",C00099,"[('CAS', ['107-95-9']), ('PubChem', ['3399']), ('ChEBI', ['16958']), ('ChEMBL', ['CHEMBL297569']), ('KNApSAcK', ['C00001333']), ('PDB-CCD', ['BAL']), ('3DMET', ['B00025']), ('NIKKAJI', ['J4.070C'])]",C3H7NO2,,"['beta-Alanine', '3-Aminopropionic acid', '3-Aminopropanoate']",3399
1684,3.5.1.101,"['L-proline amide hydrolase', 'S-stereoselective piperazine-2-tert-butylcarboxamide hydrolase', 'LaaA', 'L-amino acid amidase']",C00148,"[('CAS', ['147-85-3']), ('PubChem', ['3448']), ('ChEBI', ['17203']), ('ChEMBL', ['CHEMBL54922']), ('KNApSAcK', ['C00001388']), ('PDB-CCD', ['PRO']), ('3DMET', ['B01173']), ('NIKKAJI', ['J9.117K'])]",C5H9NO2,,"['L-Proline', '2-Pyrrolidinecarboxylic acid']",3448
1685,3.5.1.109,"['sphingomyelin deacylase', 'SM deacylase', 'GcSM deacylase', 'glucosylceramide sphingomyelin deacylase', 'sphingomyelin glucosylceramide deacylase', 'SM glucosylceramide GCer deacylase', 'SM-GCer deacylase', 'SMGCer deacylase']",C00162,"[('PubChem', ['3462']), ('ChEBI', ['35366']), ('LIPIDMAPS', ['LMFA01010000'])]",CHO2R,,['Fatty acid'],3462
1686,3.5.1.110,"['peroxyureidoacrylate/ureidoacrylate amidohydrolase', 'RutB']",C20249,"[('PubChem', ['163311992'])]",C3H5NO3,,['(Z)-3-Peroxyaminoacrylate'],163311992
1687,3.5.1.110,"['peroxyureidoacrylate/ureidoacrylate amidohydrolase', 'RutB']",C20250,"[('PubChem', ['163311993'])]",C4H7NO3,,['(Z)-2-Methylperoxyaminoacrylate'],163311993
1688,3.5.1.114,"['N-acyl-aromatic-L-amino acid amidohydrolase', 'aminoacylase 3', 'aminoacylase III', 'ACY3 (gene name)']",C01021,"[('PubChem', ['4266']), ('ChEBI', ['33856'])]",C3H6NO2R,,"['Aromatic amino acid', 'Aromatic L-amino acid']",4266
1689,3.5.1.114,"['N-acyl-aromatic-L-amino acid amidohydrolase', 'aminoacylase 3', 'aminoacylase III', 'ACY3 (gene name)']",C05726,"[('PubChem', ['8029']), ('ChEBI', ['47910'])]",C3H6NO2SR,,"['S-Substituted L-cysteine', 'R-S-Cysteine', 'L-Cysteine S-conjugate']",8029
1690,3.5.1.124,"['protein deglycase', 'PARK7 (gene name)', 'DJ-1 protein', 'yhbO (gene name)', 'yajL (gene name)', 'glyoxylase III (incorrect)']",C01432,"[('CAS', ['50-21-5']), ('PubChem', ['4615']), ('ChEBI', ['24996', '28358', '78320']), ('ChEMBL', ['CHEMBL1200559']), ('LipidBank', ['DFA0268']), ('NIKKAJI', ['J1.358G'])]",C3H6O3,,"['Lactate', 'Lactic acid', '2-Hydroxypropanoic acid', '2-Hydroxypropionic acid']",4615
1691,3.5.1.124,"['protein deglycase', 'PARK7 (gene name)', 'DJ-1 protein', 'yhbO (gene name)', 'yajL (gene name)', 'glyoxylase III (incorrect)']",C02188,"[('PubChem', ['5259'])]",C7H13N3O2R2,,"['Protein lysine', 'Peptidyl-L-lysine', '[Protein]-L-lysine']",5259
1692,3.5.1.124,"['protein deglycase', 'PARK7 (gene name)', 'DJ-1 protein', 'yhbO (gene name)', 'yajL (gene name)', 'glyoxylase III (incorrect)']",C02743,"[('PubChem', ['5703'])]",C4H6N2O2SR2,,"['[Protein]-L-cysteine', 'Protein L-cysteine']",5703
1693,3.5.3.21,"['methylenediurea deaminase', 'methylenediurease']",C06384,"[('CAS', ['1000-82-4']), ('PubChem', ['8620']), ('ChEBI', ['16481']), ('3DMET', ['B00958']), ('NIKKAJI', ['J56.143F'])]",C2H6N2O2,,['N-(Hydroxymethyl)urea'],8620
1694,3.5.3.21,"['methylenediurea deaminase', 'methylenediurease']",C06382,"[('PubChem', ['8618']), ('ChEBI', ['15569']), ('3DMET', ['B00956']), ('NIKKAJI', ['J2.760.739J'])]",C3H7N3O3,,['N-(Carboxyaminomethyl)urea'],8618
1695,3.5.3.21,"['methylenediurea deaminase', 'methylenediurease']",C06383,"[('PubChem', ['8619']), ('ChEBI', ['15609']), ('3DMET', ['B00957']), ('NIKKAJI', ['J2.760.748I'])]",C2H7N3O,,['N-(Aminomethyl)urea'],8619
1696,3.5.4.5,"['cytidine deaminase', 'cytosine nucleoside deaminase', '(deoxy)cytidine deaminase', 'cdd (gene name)', 'CDA (gene name)']",C00299,"[('CAS', ['58-96-8']), ('PubChem', ['3593']), ('ChEBI', ['16704']), ('ChEMBL', ['CHEMBL100259']), ('KNApSAcK', ['C00019674']), ('PDB-CCD', ['URI']), ('3DMET', ['B01210']), ('NIKKAJI', ['J4.593D'])]",C9H12N2O6,,['Uridine'],3593
1697,3.5.4.5,"['cytidine deaminase', 'cytosine nucleoside deaminase', '(deoxy)cytidine deaminase', 'cdd (gene name)', 'CDA (gene name)']",C00526,"[('CAS', ['951-78-0']), ('PubChem', ['3809']), ('ChEBI', ['16450']), ('ChEMBL', ['CHEMBL353955']), ('KNApSAcK', ['C00019697']), ('PDB-CCD', ['DUR']), ('3DMET', ['B01281']), ('NIKKAJI', ['J7.186B'])]",C9H12N2O5,,"['Deoxyuridine', '2-Deoxyuridine', ""2'-Deoxyuridine""]",3809
1698,3.5.4.17,"['adenosine-phosphate deaminase', 'adenylate deaminase', 'adenine nucleotide deaminase', 'adenosine (phosphate) deaminase']",C00130,"[('CAS', ['131-99-7']), ('PubChem', ['3430']), ('ChEBI', ['17202']), ('ChEMBL', ['CHEMBL1207374']), ('KNApSAcK', ['C00007224']), ('PDB-CCD', ['IMP']), ('3DMET', ['B01168']), ('NIKKAJI', ['J9.493E'])]",C10H13N4O8P,,"['IMP', 'Inosinic acid', 'Inosine monophosphate', ""Inosine 5'-monophosphate"", ""Inosine 5'-phosphate"", ""5'-Inosinate"", ""5'-Inosinic acid"", ""5'-Inosine monophosphate"", ""5'-IMP""]",3430
1699,3.6.1.64,"['inosine diphosphate phosphatase', '(deoxy)inosine diphosphatase', 'NUDT16']",C00130,"[('CAS', ['131-99-7']), ('PubChem', ['3430']), ('ChEBI', ['17202']), ('ChEMBL', ['CHEMBL1207374']), ('KNApSAcK', ['C00007224']), ('PDB-CCD', ['IMP']), ('3DMET', ['B01168']), ('NIKKAJI', ['J9.493E'])]",C10H13N4O8P,,"['IMP', 'Inosinic acid', 'Inosine monophosphate', ""Inosine 5'-monophosphate"", ""Inosine 5'-phosphate"", ""5'-Inosinate"", ""5'-Inosinic acid"", ""5'-Inosine monophosphate"", ""5'-IMP""]",3430
1700,3.6.1.66,"['XTP/dITP diphosphatase', 'hypoxanthine/xanthine dNTP pyrophosphatase', 'rdgB (gene name)']",C00130,"[('CAS', ['131-99-7']), ('PubChem', ['3430']), ('ChEBI', ['17202']), ('ChEMBL', ['CHEMBL1207374']), ('KNApSAcK', ['C00007224']), ('PDB-CCD', ['IMP']), ('3DMET', ['B01168']), ('NIKKAJI', ['J9.493E'])]",C10H13N4O8P,,"['IMP', 'Inosinic acid', 'Inosine monophosphate', ""Inosine 5'-monophosphate"", ""Inosine 5'-phosphate"", ""5'-Inosinate"", ""5'-Inosinic acid"", ""5'-Inosine monophosphate"", ""5'-IMP""]",3430
1701,3.5.4.17,"['adenosine-phosphate deaminase', 'adenylate deaminase', 'adenine nucleotide deaminase', 'adenosine (phosphate) deaminase']",C00104,"[('CAS', ['86-04-4']), ('PubChem', ['3404']), ('ChEBI', ['17808']), ('ChEMBL', ['CHEMBL1233551']), ('PDB-CCD', ['IDP']), ('3DMET', ['B01160']), ('NIKKAJI', ['J38.561A'])]",C10H14N4O11P2,,"['IDP', ""Inosine 5'-diphosphate"", 'Inosine diphosphate']",3404
1702,3.5.4.17,"['adenosine-phosphate deaminase', 'adenylate deaminase', 'adenine nucleotide deaminase', 'adenosine (phosphate) deaminase']",C00081,"[('CAS', ['132-06-9']), ('PubChem', ['3381']), ('ChEBI', ['16039']), ('ChEMBL', ['CHEMBL1233686']), ('PDB-CCD', ['ITT']), ('3DMET', ['B01153']), ('NIKKAJI', ['J38.562J'])]",C10H15N4O14P3,,"['ITP', ""Inosine 5'-triphosphate"", 'Inosine triphosphate', 'Inosine tripolyphosphate']",3381
1703,3.5.4.45,"['melamine deaminase', 'triA (gene name)']",C08733,"[('CAS', ['645-92-1']), ('PubChem', ['10926']), ('ChEBI', ['28646']), ('PDB-CCD', ['6AM']), ('NIKKAJI', ['J9.460I'])]",C3H5N5O,,"['Ammeline', '2-Hydroxy-4,6-diamino-1,3,5-triazine']",10926
1704,3.5.4.45,"['melamine deaminase', 'triA (gene name)']",C08734,"[('CAS', ['645-93-2']), ('PubChem', ['10927']), ('ChEBI', ['28134']), ('NIKKAJI', ['J9.461G'])]",C3H4N4O2,,"['Ammelide', '2,4-Dihydroxy-6-amino-1,3,5-triazine']",10927
1705,3.5.5.4,"['cyanoalanine nitrilase', 'beta-cyanoalanine nitrilase']",C00152,"[('CAS', ['70-47-3']), ('PubChem', ['3452']), ('ChEBI', ['17196']), ('ChEMBL', ['CHEMBL58832']), ('KNApSAcK', ['C00001341', 'C00034027']), ('PDB-CCD', ['41Q', 'ASN']), ('3DMET', ['B00043']), ('NIKKAJI', ['J9.178B'])]",C4H8N2O3,,"['L-Asparagine', '2-Aminosuccinamic acid']",3452
1706,6.3.5.4,"['asparagine synthase (glutamine-hydrolysing)', 'asparagine synthetase (glutamine-hydrolysing)', 'glutamine-dependent asparagine synthetase', 'asparagine synthetase B', 'AS', 'AS-B']",C00152,"[('CAS', ['70-47-3']), ('PubChem', ['3452']), ('ChEBI', ['17196']), ('ChEMBL', ['CHEMBL58832']), ('KNApSAcK', ['C00001341', 'C00034027']), ('PDB-CCD', ['41Q', 'ASN']), ('3DMET', ['B00043']), ('NIKKAJI', ['J9.178B'])]",C4H8N2O3,,"['L-Asparagine', '2-Aminosuccinamic acid']",3452
1707,3.5.99.2,"['aminopyrimidine aminohydrolase', 'thiaminase', 'thiaminase II', 'tenA (gene name)']",C01279,"[('CAS', ['73-67-6']), ('PubChem', ['4498']), ('ChEBI', ['16892']), ('KNApSAcK', ['C00007494']), ('PDB-CCD', ['HMH']), ('3DMET', ['B00273']), ('NIKKAJI', ['J544.797F'])]",C6H9N3O,,"['4-Amino-5-hydroxymethyl-2-methylpyrimidine', 'Toxopyrimidine', '4-Amino-2-methyl-5-pyrimidinemethanol']",4498
1708,3.5.99.2,"['aminopyrimidine aminohydrolase', 'thiaminase', 'thiaminase II', 'tenA (gene name)']",C04294,"[('CAS', ['137-00-8']), ('PubChem', ['6954']), ('ChEBI', ['17957']), ('ChEMBL', ['CHEMBL1236482']), ('KNApSAcK', ['C00007610']), ('PDB-CCD', ['TZE']), ('3DMET', ['B00700']), ('NIKKAJI', ['J5.626J'])]",C6H9NOS,,"['5-(2-Hydroxyethyl)-4-methylthiazole', ""4-Methyl-5-(2'-hydroxyethyl)-thiazole"", '4-Methyl-5-(2-hydroxyethyl)-thiazole']",6954
1709,3.5.99.7,"['1-aminocyclopropane-1-carboxylate deaminase', '1-aminocyclopropane-1-carboxylate endolyase (deaminating)', 'ACC deaminase', '1-aminocyclopropane carboxylic acid deaminase']",C00109,"[('CAS', ['600-18-0']), ('PubChem', ['3409']), ('ChEBI', ['16763', '30831']), ('ChEMBL', ['CHEMBL171246']), ('LIPIDMAPS', ['LMFA01060002']), ('LipidBank', ['DFA0386']), ('KNApSAcK', ['C00019675']), ('PDB-CCD', ['2KT']), ('3DMET', ['B00028']), ('NIKKAJI', ['J2.726J'])]",C4H6O3,,"['2-Oxobutanoate', '2-Ketobutyric acid', '2-Oxobutyric acid', '2-Oxobutyrate', '2-Oxobutanoic acid', 'alpha-Ketobutyric acid', 'alpha-Ketobutyrate']",3409
1710,3.5.99.10,"['2-iminobutanoate/2-iminopropanoate deaminase', 'yjgF (gene name)', 'ridA (gene name)', 'enamine/imine deaminase (ambiguous)']",C00109,"[('CAS', ['600-18-0']), ('PubChem', ['3409']), ('ChEBI', ['16763', '30831']), ('ChEMBL', ['CHEMBL171246']), ('LIPIDMAPS', ['LMFA01060002']), ('LipidBank', ['DFA0386']), ('KNApSAcK', ['C00019675']), ('PDB-CCD', ['2KT']), ('3DMET', ['B00028']), ('NIKKAJI', ['J2.726J'])]",C4H6O3,,"['2-Oxobutanoate', '2-Ketobutyric acid', '2-Oxobutyric acid', '2-Oxobutyrate', '2-Oxobutanoic acid', 'alpha-Ketobutyric acid', 'alpha-Ketobutyrate']",3409
1711,4.3.1.19,"['threonine ammonia-lyase', 'threonine deaminase', 'L-serine dehydratase', 'serine deaminase', 'L-threonine dehydratase', 'threonine dehydrase', 'L-threonine deaminase', 'threonine dehydratase', 'L-threonine hydro-lyase (deaminating)', 'L-threonine ammonia-lyase']",C00109,"[('CAS', ['600-18-0']), ('PubChem', ['3409']), ('ChEBI', ['16763', '30831']), ('ChEMBL', ['CHEMBL171246']), ('LIPIDMAPS', ['LMFA01060002']), ('LipidBank', ['DFA0386']), ('KNApSAcK', ['C00019675']), ('PDB-CCD', ['2KT']), ('3DMET', ['B00028']), ('NIKKAJI', ['J2.726J'])]",C4H6O3,,"['2-Oxobutanoate', '2-Ketobutyric acid', '2-Oxobutyric acid', '2-Oxobutyrate', '2-Oxobutanoic acid', 'alpha-Ketobutyric acid', 'alpha-Ketobutyrate']",3409
1712,4.4.1.1,"['cystathionine gamma-lyase', 'homoserine deaminase', 'homoserine dehydratase', 'cystine desulfhydrase', 'cysteine desulfhydrase', 'gamma-cystathionase', 'cystathionase', 'homoserine deaminase-cystathionase', 'gamma-CTL', 'cystalysin', 'cysteine lyase', 'L-cystathionine cysteine-lyase (deaminating)', 'CGL']",C00109,"[('CAS', ['600-18-0']), ('PubChem', ['3409']), ('ChEBI', ['16763', '30831']), ('ChEMBL', ['CHEMBL171246']), ('LIPIDMAPS', ['LMFA01060002']), ('LipidBank', ['DFA0386']), ('KNApSAcK', ['C00019675']), ('PDB-CCD', ['2KT']), ('3DMET', ['B00028']), ('NIKKAJI', ['J2.726J'])]",C4H6O3,,"['2-Oxobutanoate', '2-Ketobutyric acid', '2-Oxobutyric acid', '2-Oxobutyrate', '2-Oxobutanoic acid', 'alpha-Ketobutyric acid', 'alpha-Ketobutyrate']",3409
1713,4.4.1.2,"['homocysteine desulfhydrase', 'homocysteine desulfurase', 'L-homocysteine hydrogen-sulfide-lyase (deaminating)']",C00109,"[('CAS', ['600-18-0']), ('PubChem', ['3409']), ('ChEBI', ['16763', '30831']), ('ChEMBL', ['CHEMBL171246']), ('LIPIDMAPS', ['LMFA01060002']), ('LipidBank', ['DFA0386']), ('KNApSAcK', ['C00019675']), ('PDB-CCD', ['2KT']), ('3DMET', ['B00028']), ('NIKKAJI', ['J2.726J'])]",C4H6O3,,"['2-Oxobutanoate', '2-Ketobutyric acid', '2-Oxobutyric acid', '2-Oxobutyrate', '2-Oxobutanoic acid', 'alpha-Ketobutyric acid', 'alpha-Ketobutyrate']",3409
