entry,product,reacts,PubChem,SMILES,Mol,Fingerprint,dist,enzyme_class_1,enzyme_class_2,enzyme_class_3,enzyme_class_4,enzyme_class_5,enzyme_class_6,enzyme_class_7,n_C,n_H,n_O,n_N,n_P,n_S,n_X,DoU,MW
1.1.1.287,C05191,0.0,7596,CN1CC2=C(C=CC3=C2OCO3)C4=C1C5=CC6=C(C=C5C=C4)OCO6,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd46c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd43f0>,0.3658614095347419,1,0,0,0,0,0,0,20.0,15.0,4.0,1.0,0.0,0.0,0.0,14.0,333.3430000000001
3.5.99.2,C05191,0.0,7596,CN1CC2=C(C=CC3=C2OCO3)C4=C1C5=CC6=C(C=C5C=C4)OCO6,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4490>,0.2772529710533689,0,0,1,0,0,0,0,20.0,15.0,4.0,1.0,0.0,0.0,0.0,14.0,333.3430000000001
2.1.1.341,C05191,0.0,7596,CN1CC2=C(C=CC3=C2OCO3)C4=C1C5=CC6=C(C=C5C=C4)OCO6,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4800>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4530>,0.4042149740318474,0,1,0,0,0,0,0,20.0,15.0,4.0,1.0,0.0,0.0,0.0,14.0,333.3430000000001
2.7.1.214,C05191,0.0,7596,CN1CC2=C(C=CC3=C2OCO3)C4=C1C5=CC6=C(C=C5C=C4)OCO6,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd48a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd45d0>,0.2797767497372332,0,1,0,0,0,0,0,20.0,15.0,4.0,1.0,0.0,0.0,0.0,14.0,333.3430000000001
4.4.1.2,C21082,0.0,295369344,CCCCC/C=C\C/C=C\CCCC/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4940>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4670>,0.43585275735819934,0,0,0,1,0,0,0,41.0,68.0,17.0,7.0,3.0,1.0,0.0,13.0,1056.0160000000005
6.3.5.5,C21082,0.0,295369344,CCCCC/C=C\C/C=C\CCCC/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd49e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4710>,0.40245681584136417,0,0,0,0,0,1,0,41.0,68.0,17.0,7.0,3.0,1.0,0.0,13.0,1056.0160000000005
1.14.19.75,C01864,0.0,4978,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd47b0>,0.3764055090969951,1,0,0,0,0,0,0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,9.0,216.19199999999998
1.13.11.51,C01864,0.0,4978,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4b20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4850>,0.36962615740125354,1,0,0,0,0,0,0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,9.0,216.19199999999998
2.7.7.86,C01864,0.0,4978,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd48f0>,0.2990572448958137,0,1,0,0,0,0,0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,9.0,216.19199999999998
4.2.1.168,C01864,0.0,4978,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4c60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4990>,0.34428849703606235,0,0,0,1,0,0,0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,9.0,216.19199999999998
2.6.1.114,C01864,0.0,4978,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4d00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4a30>,0.31860116061170357,0,1,0,0,0,0,0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,9.0,216.19199999999998
2.1.1.107,C05161,0.0,7577,C[C@@H](CC[C@H](C(=O)O)N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4da0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4ad0>,0.3935298785078237,0,1,0,0,0,0,0,6.0,14.0,2.0,2.0,0.0,0.0,0.0,1.0,146.18999999999997
1.1.3.28,C05161,0.0,7577,C[C@@H](CC[C@H](C(=O)O)N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4b70>,0.2623851298682035,1,0,0,0,0,0,0,6.0,14.0,2.0,2.0,0.0,0.0,0.0,1.0,146.18999999999997
2.4.1.271,C15520,0.0,17396512,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C=C4[C@@]3(CC[C@@H](C4)O)C)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4c10>,0.37429502993619124,0,1,0,0,0,0,0,27.0,46.0,3.0,0.0,0.0,0.0,0.0,5.0,418.6620000000002
1.14.19.56,C15520,0.0,17396512,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C=C4[C@@]3(CC[C@@H](C4)O)C)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd4cb0>,0.34417428610890005,1,0,0,0,0,0,0,27.0,46.0,3.0,0.0,0.0,0.0,0.0,5.0,418.6620000000002
3.7.1.21,C02426,0.0,5454,C([C@@H](C=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4e90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5080>,0.4204574080467284,0,0,1,0,0,0,0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,90.07799999999999
1.14.14.37,C02426,0.0,5454,C([C@@H](C=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4f30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5120>,0.37436795825314034,1,0,0,0,0,0,0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,90.07799999999999
1.14.19.36,C02426,0.0,5454,C([C@@H](C=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5030>,0.3593942520035131,1,0,0,0,0,0,0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,90.07799999999999
1.14.14.46,C12622,0.0,583012,C1=C[C@@H]([C@@H](C(=C1)/C=C/C(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd4df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd50d0>,0.29856860563093895,1,0,0,0,0,0,0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,5.0,182.17499999999998
1.3.8.2,C12622,0.0,583012,C1=C[C@@H]([C@@H](C(=C1)/C=C/C(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd51c0>,0.35677702913676074,1,0,0,0,0,0,0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,5.0,182.17499999999998
3.1.1.83,C12622,0.0,583012,C1=C[C@@H]([C@@H](C(=C1)/C=C/C(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd53a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5260>,0.4061850912349426,0,0,1,0,0,0,0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,5.0,182.17499999999998
2.3.1.254,C21026,0.0,254741480,C(CC(=N)C(=O)O)CN=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5440>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5170>,0.4016305186902091,0,1,0,0,0,0,0,6.0,12.0,2.0,4.0,0.0,0.0,0.0,3.0,172.18799999999996
3.5.1.110,C21026,0.0,254741480,C(CC(=N)C(=O)O)CN=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd54e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5210>,0.3967192313533139,0,0,1,0,0,0,0,6.0,12.0,2.0,4.0,0.0,0.0,0.0,3.0,172.18799999999996
3.2.2.6,C21026,0.0,254741480,C(CC(=N)C(=O)O)CN=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd52b0>,0.37479070695669164,0,0,1,0,0,0,0,6.0,12.0,2.0,4.0,0.0,0.0,0.0,3.0,172.18799999999996
2.1.1.316,C21026,0.0,254741480,C(CC(=N)C(=O)O)CN=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5350>,0.35965288228467956,0,1,0,0,0,0,0,6.0,12.0,2.0,4.0,0.0,0.0,0.0,3.0,172.18799999999996
1.14.14.36,C21026,0.0,254741480,C(CC(=N)C(=O)O)CN=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd56c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd53f0>,0.45562962601508616,1,0,0,0,0,0,0,6.0,12.0,2.0,4.0,0.0,0.0,0.0,3.0,172.18799999999996
5.1.1.22,C20464,0.0,163312201,C/C=C/C1=CC=C(C=C1)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5490>,0.3484441666774354,0,0,0,0,1,0,0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,134.17799999999997
1.14.12.19,C20464,0.0,163312201,C/C=C/C1=CC=C(C=C1)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5800>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5530>,0.3811389260262862,1,0,0,0,0,0,0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,134.17799999999997
4.2.1.20,C20464,0.0,163312201,C/C=C/C1=CC=C(C=C1)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd58a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd55d0>,0.3711793723802357,0,0,0,1,0,0,0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,134.17799999999997
5.3.1.35,C20464,0.0,163312201,C/C=C/C1=CC=C(C=C1)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5940>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5670>,0.3479213804588828,0,0,0,0,1,0,0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,134.17799999999997
4.1.1.96,C20464,0.0,163312201,C/C=C/C1=CC=C(C=C1)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd59e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5710>,0.4829310332579531,0,0,0,1,0,0,0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,134.17799999999997
4.1.99.2,C20464,0.0,163312201,C/C=C/C1=CC=C(C=C1)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd57b0>,0.3659697367013873,0,0,0,1,0,0,0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,134.17799999999997
2.1.1.137,C08591,0.0,10784,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C[C@H](CC2(C)C)O)C)/C)/C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5b20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5850>,0.3563900617999234,0,1,0,0,0,0,0,40.0,56.0,1.0,0.0,0.0,0.0,0.0,13.0,552.8870000000003
2.4.1.255,C08591,0.0,10784,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C[C@H](CC2(C)C)O)C)/C)/C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd58f0>,0.2998322139090551,0,1,0,0,0,0,0,40.0,56.0,1.0,0.0,0.0,0.0,0.0,13.0,552.8870000000003
1.14.19.34,C08591,0.0,10784,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C[C@H](CC2(C)C)O)C)/C)/C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5c60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5990>,0.36103068482540507,1,0,0,0,0,0,0,40.0,56.0,1.0,0.0,0.0,0.0,0.0,13.0,552.8870000000003
1.14.19.29,C17570,0.0,96023915,CC1=CC(=CC(=C1O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5d00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5a30>,0.3871202047847513,1,0,0,0,0,0,0,52.0,80.0,2.0,0.0,0.0,0.0,0.0,13.0,737.2099999999999
2.1.1.175,C17570,0.0,96023915,CC1=CC(=CC(=C1O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5da0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5ad0>,0.34238863036453504,0,1,0,0,0,0,0,52.0,80.0,2.0,0.0,0.0,0.0,0.0,13.0,737.2099999999999
1.14.14.29,C17570,0.0,96023915,CC1=CC(=CC(=C1O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5b70>,0.34410871240571417,1,0,0,0,0,0,0,52.0,80.0,2.0,0.0,0.0,0.0,0.0,13.0,737.2099999999999
1.5.3.5,C17570,0.0,96023915,CC1=CC(=CC(=C1O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5c10>,0.35103357250507067,1,0,0,0,0,0,0,52.0,80.0,2.0,0.0,0.0,0.0,0.0,13.0,737.2099999999999
2.3.1.256,C17570,0.0,96023915,CC1=CC(=CC(=C1O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd5cb0>,0.31313232802499624,0,1,0,0,0,0,0,52.0,80.0,2.0,0.0,0.0,0.0,0.0,13.0,737.2099999999999
1.11.1.14,C00222,0.0,3522,C(C=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5e90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6080>,0.326002983153548,1,0,0,0,0,0,0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,88.06199999999998
2.8.2.14,C00222,0.0,3522,C(C=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5f30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6120>,0.4045756097704656,0,1,0,0,0,0,0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,88.06199999999998
4.1.99.2,C00222,0.0,3522,C(C=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6030>,0.3659697367013873,0,0,0,1,0,0,0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,88.06199999999998
1.17.4.4,C00222,0.0,3522,C(C=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd5df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd60d0>,0.38337491155962433,1,0,0,0,0,0,0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,88.06199999999998
2.7.1.214,C15509,0.0,17396501,CC(=CCC1=C(C=C2C(=C1)[C@H]3[C@@](CO2)(C4=C(O3)C=C(C=C4)O)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd61c0>,0.2797767497372332,0,1,0,0,0,0,0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,11.0,340.375
2.1.1.107,C15509,0.0,17396501,CC(=CCC1=C(C=C2C(=C1)[C@H]3[C@@](CO2)(C4=C(O3)C=C(C=C4)O)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd63a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6260>,0.3935298785078237,0,1,0,0,0,0,0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,11.0,340.375
1.14.13.222,C15509,0.0,17396501,CC(=CCC1=C(C=C2C(=C1)[C@H]3[C@@](CO2)(C4=C(O3)C=C(C=C4)O)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6440>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6170>,0.31928727051413386,1,0,0,0,0,0,0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,11.0,340.375
1.1.1.85,C15509,0.0,17396501,CC(=CCC1=C(C=C2C(=C1)[C@H]3[C@@](CO2)(C4=C(O3)C=C(C=C4)O)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd64e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6210>,0.3350417461791792,1,0,0,0,0,0,0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,11.0,340.375
1.14.14.71,C15509,0.0,17396501,CC(=CCC1=C(C=C2C(=C1)[C@H]3[C@@](CO2)(C4=C(O3)C=C(C=C4)O)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd62b0>,0.4232581642137161,1,0,0,0,0,0,0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,11.0,340.375
1.6.3.5,C15509,0.0,17396501,CC(=CCC1=C(C=C2C(=C1)[C@H]3[C@@](CO2)(C4=C(O3)C=C(C=C4)O)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6350>,0.42790062135954443,1,0,0,0,0,0,0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,11.0,340.375
1.14.13.178,C15509,0.0,17396501,CC(=CCC1=C(C=C2C(=C1)[C@H]3[C@@](CO2)(C4=C(O3)C=C(C=C4)O)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd66c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd63f0>,0.40927429970145174,1,0,0,0,0,0,0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,11.0,340.375
1.14.14.134,C19884,0.0,135626350,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O[C@@H]2[C@@H]([C@H]([C@H](CO2)N)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6490>,0.31377462408324425,1,0,0,0,0,0,0,73.0,139.0,26.0,3.0,2.0,0.0,0.0,7.0,1536.8580000000009
1.14.15.16,C19884,0.0,135626350,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O[C@@H]2[C@@H]([C@H]([C@H](CO2)N)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6800>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6530>,0.3844122702023379,1,0,0,0,0,0,0,73.0,139.0,26.0,3.0,2.0,0.0,0.0,7.0,1536.8580000000009
2.1.1.251,C19884,0.0,135626350,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O[C@@H]2[C@@H]([C@H]([C@H](CO2)N)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd68a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd65d0>,0.3405179146377107,0,1,0,0,0,0,0,73.0,139.0,26.0,3.0,2.0,0.0,0.0,7.0,1536.8580000000009
1.1.1.286,C21381,0.0,319902611,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6940>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6670>,0.3755439337934274,1,0,0,0,0,0,0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,10.5,223.251
4.4.1.13,C21381,0.0,319902611,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd69e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6710>,0.381488983386584,0,0,0,1,0,0,0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,10.5,223.251
1.14.13.81,C21381,0.0,319902611,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd67b0>,0.379565495327964,1,0,0,0,0,0,0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,10.5,223.251
1.14.11.44,C21381,0.0,319902611,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6b20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6850>,0.35486367367600186,1,0,0,0,0,0,0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,10.5,223.251
1.14.19.34,C21381,0.0,319902611,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd68f0>,0.36103068482540507,1,0,0,0,0,0,0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,10.5,223.251
2.1.1.132,C21381,0.0,319902611,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6c60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6990>,0.3402972144666974,0,1,0,0,0,0,0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,10.5,223.251
1.14.19.36,C21381,0.0,319902611,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2O,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6d00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6a30>,0.3593942520035131,1,0,0,0,0,0,0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,10.5,223.251
1.3.1.117,C21920,0.0,376218953,CC12CCC[C@]1(C3CCC4CCCCC4(C3CC2)C)CO,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6da0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6ad0>,0.3870904183724141,1,0,0,0,0,0,0,20.0,34.0,1.0,0.0,0.0,0.0,0.0,4.0,290.491
2.1.1.345,C21920,0.0,376218953,CC12CCC[C@]1(C3CCC4CCCCC4(C3CC2)C)CO,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6b70>,0.36774752042475334,0,1,0,0,0,0,0,20.0,34.0,1.0,0.0,0.0,0.0,0.0,4.0,290.491
1.14.99.58,C21920,0.0,376218953,CC12CCC[C@]1(C3CCC4CCCCC4(C3CC2)C)CO,<rdkit.Chem.rdchem.Mol object at 0x1ac9cd6ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9cd6c10>,0.399042956085813,1,0,0,0,0,0,0,20.0,34.0,1.0,0.0,0.0,0.0,0.0,4.0,290.491
